28.6171606101 , 77.1381174726
28.6173038875 , 77.1381299229
28.6176349065 , 77.1381177384
28.6179982062 , 77.13808746
28.6181792768 , 77.1380826631
28.6185256807 , 77.1380650496
28.6186209042 , 77.1380696191
28.6187491865 , 77.1380771665
28.618797717 , 77.1380784429
28.6188256236 , 77.1380801888
28.6189326573 , 77.1380889176
28.6189823056 , 77.1380889176
28.6189951705 , 77.1380897561
28.6190676141 , 77.1380951236
28.61920985 , 77.1380965752
28.6192635437 , 77.1380996723
28.6193155542 , 77.1381014677
28.6193911078 , 77.1381043189
28.619444655 , 77.1381058044
28.6194877906 , 77.1381070923
28.6195330738 , 77.1381115572
28.6196502426 , 77.1381239657
28.6197200634 , 77.1381305087
28.6197598335 , 77.1381356989
28.6198361651 , 77.1381418078
28.6198466072 , 77.1381430216
28.6199262763 , 77.138155179
28.6202076392 , 77.1381876373
28.6206272582 , 77.1381609539
28.6208674379 , 77.1381201296
28.6209804861 , 77.1380942919
28.6210354554 , 77.1380832816
28.6211623029 , 77.1380471554
28.6212282857 , 77.1380220994
28.6214120757 , 77.137961233
28.6214703192 , 77.1379418131
28.6219652464 , 77.1377486424
28.6221969995 , 77.1376615442
28.6224234742 , 77.1375688945
28.6227334799 , 77.1374412653
28.62287959 , 77.1373716566
28.6229340418 , 77.1373486967
28.6229643011 , 77.1373374405
28.623116213 , 77.1372808178
28.6231806288 , 77.1372563565
28.6232965404 , 77.1372137007
28.6236375332 , 77.1370846357
28.6241048089 , 77.1369090625
28.624270557 , 77.1368422028
28.624909926 , 77.136594936
28.6250104013 , 77.13655228
28.6256950016 , 77.1362843761
28.6265331556 , 77.1359659185
28.6267691891 , 77.1358758323
28.6268416839 , 77.1358535293
28.6269303209 , 77.1358165569
28.6269297928 , 77.1358167721
28.6272775827 , 77.1356945486
28.6273803665 , 77.1356475974
28.627420381 , 77.1356305431
28.6275896952 , 77.1355661703
28.6276763683 , 77.1355325276
28.628113134 , 77.1353689155
28.628845039 , 77.1350801664
28.6290641027 , 77.134997699
28.629573851 , 77.1348046813
28.6303866291 , 77.134488881
28.630437487 , 77.1344700963
