timestamp,Road Type,Free Flow Time(seconds),Free Flow Speed(KMPH),Current Time(seconds),Current Speed(KMPH)
2019-07-02 16:46:01.141597,FRC1,41,46,126,15
2019-07-02 17:01:03.586803,FRC1,41,46,70,27
2019-07-02 17:16:07.367732,FRC1,41,46,51,37
timestamp,Road Type,Free Flow Time(seconds),Free Flow Speed(KMPH),Current Time(seconds),Current Speed(KMPH)
2019-07-02 15:31:13.183885,FRC1,40,47,76,25
2019-07-02 15:46:14.816475,FRC1,39,48,90,21
2019-07-02 16:01:16.914135,FRC1,40,47,82,23
2019-07-02 16:16:18.382709,FRC1,41,46,126,15
2019-07-02 16:31:19.549082,FRC1,41,46,126,15
2019-07-02 16:46:21.281777,FRC1,41,46,126,15
2019-07-02 17:01:22.368902,FRC1,41,46,70,27
2019-07-02 17:16:28.408623,FRC1,41,46,51,37
