newtimestamp,Current Time(seconds),Nox,Nox(target)
,66,21.4,18.4
,56,18.4,17.5
,59,17.5,17
,71,17,19.9
,55,19.9,20.8
,75,20.8,25.6
,63,25.6,26.9
,59,26.9,37.3
,59,37.3,38.8
,68,38.8,42.9
,56,42.9,41.6
,66,41.6,38.3
,59,38.3,41.1
,68,41.1,42.5
,183,42.5,43.8
,236,43.8,48.8
,183,48.8,55.6
,61,55.6,51.2
,53,51.2,56.1
,97,56.1,49.6
,59,49.6,49.8
,71,49.8,51.9
,41,51.9,65.5
,41,65.5,64.5
,41,64.5,49.9
,41,49.9,46.6
,42,46.6,49.4
,42,49.4,55
,41,55,52.7
,110,52.7,45.9
,42,45.9,41.4
,42,41.4,43.5
,42,43.5,45.2
,42,45.2,42.7
,42,42.7,41.7
,42,41.7,39.5
,42,39.5,33.9
,42,33.9,NaN
,42,NaN,NaN
,42,NaN,NaN
,42,NaN,NaN
,42,NaN,33.7
,42,33.7,34.2
,42,34.2,36.7
,42,36.7,34.8
,42,34.8,34.1
,42,34.1,36.8
,42,36.8,36.4
,42,36.4,36.1
,42,36.1,33.8
,42,33.8,31.1
,42,31.1,30.4
,42,30.4,33.5
,42,33.5,32.4
,42,32.4,32.5
,42,32.5,36.9
,42,36.9,46.5
,42,46.5,62.3
,42,62.3,64.3
,42,64.3,51.9
,42,51.9,53.6
,42,53.6,36
,41,36,38.2
,41,38.2,30.5
,41,30.5,28.4
,41,28.4,25.6
,41,25.6,22.4
,41,22.4,24.1
,41,24.1,27.1
,41,27.1,21.3
,41,21.3,19.4
,41,19.4,18
,41,18,20.6
,53,20.6,23.2
,42,23.2,21
,55,21,15.8
,42,15.8,22.2
,59,22.2,16.5
,42,16.5,16.4
,53,16.4,14
,66,14,16.3
,63,16.3,16.9
,68,16.9,16.1
,55,16.1,18.7
,59,18.7,19.8
,68,19.8,15.9
,103,15.9,11.8
,55,11.8,10.4
,55,10.4,11.4
,53,11.4,14.4
,56,14.4,10.8
,42,10.8,12.9
,75,12.9,18.2
,56,18.2,18.2
,41,18.2,26.4
,42,26.4,22.6
,63,22.6,12.7
,61,12.7,15.5
,63,15.5,17.8
,63,17.8,24.7
,71,24.7,23.8
,66,23.8,31.9
,56,31.9,38.1
,42,38.1,49.9
,66,49.9,53.1
,42,53.1,62
,41,62,103.9
,42,103.9,96.9
,61,96.9,92.3
,42,92.3,98.3
,71,98.3,116.6
,55,116.6,115.4
,63,115.4,116
,41,116,111.8
,56,111.8,131.7
,61,131.7,172.6
,41,172.6,170.2
,41,170.2,138.6
,41,138.6,134.7
,41,134.7,128.7
,41,128.7,128.8
,41,128.8,124.2
,41,124.2,115.8
,42,115.8,126.2
,42,126.2,139.9
,42,139.9,142.4
,42,142.4,143.1
,42,143.1,153.8
,42,153.8,157.8
,42,157.8,147.1
,42,147.1,146
,42,146,128.2
,42,128.2,114.2
,42,114.2,NaN
,42,NaN,NaN
,42,NaN,91
,42,91,98.5
,42,98.5,83
,42,83,75
,42,75,73
,42,73,66
,42,66,59.2
,42,59.2,66.8
,42,66.8,74.6
,42,74.6,72.2
,42,72.2,72.3
,42,72.3,74.6
,42,74.6,57.1
,0,57.1,51.1
,0,51.1,60.6
,0,60.6,70.4
,0,70.4,79.4
,0,79.4,123.4
,0,123.4,147.9
,0,147.9,93.8
,0,93.8,69.4
,0,69.4,67.9
,0,67.9,73.7
,0,73.7,76.4
,0,76.4,56.1
,0,56.1,56.6
,0,56.6,50.7
,0,50.7,47.3
,0,47.3,51.6
,0,51.6,49.9
,0,49.9,46
,0,46,37
,0,37,25
,0,25,22.5
,0,22.5,25.1
,0,25.1,23.5
,0,23.5,19.5
,0,19.5,19.2
,0,19.2,21.1
,63,21.1,19.9
,55,19.9,20.7
,42,20.7,16.8
,0,16.8,19.8
,91,19.8,19.3
,61,19.3,18
,59,18,17.9
,0,17.9,16.8
,0,16.8,20.1
,0,20.1,19.5
,0,19.5,20.2
,0,20.2,16.8
,0,16.8,18.5
,0,18.5,17.2
,0,17.2,17.9
,0,17.9,17
,0,17,21.4
,0,21.4,20.3
,0,20.3,15.5
,0,15.5,21.4
,0,21.4,34.8
,0,34.8,25.7
,55,25.7,29.4
,59,29.4,45
,66,45,60.1
,0,60.1,69.2
,82,69.2,45.9
,68,45.9,45.9
,86,45.9,31.5
,66,31.5,41
,82,41,41.1
,61,41.1,66.6
,78,66.6,102.9
,71,102.9,125.9
,75,125.9,133.3
,53,133.3,152.5
,42,152.5,168.4
,91,168.4,120.2
,127,120.2,119.8
,41,119.8,120.5
,41,120.5,108.7
,53,108.7,75.3
,41,75.3,65.6
,41,65.6,47.8
,41,47.8,48.3
,41,48.3,49.3
,41,49.3,44.1
,41,44.1,37.6
,41,37.6,35.7
,41,35.7,34.9
,41,34.9,35.3
,41,35.3,35.2
,41,35.2,35.8
,41,35.8,37.4
,41,37.4,36.9
,41,36.9,NaN
,41,NaN,NaN
,41,NaN,35.3
,41,35.3,32.2
,41,32.2,24.9
,41,24.9,24.4
,41,24.4,24.1
,41,24.1,24.8
,41,24.8,25
,41,25,24.9
,41,24.9,25.6
,41,25.6,28.6
,41,28.6,37.1
,41,37.1,39.6
,41,39.6,40.3
,41,40.3,36.9
,41,36.9,36.1
,41,36.1,41.8
,41,41.8,47.6
,41,47.6,47.2
,41,47.2,54.5
,41,54.5,55.4
,41,55.4,54.5
,41,54.5,61
,41,61,56.4
,41,56.4,84.6
,41,84.6,75.3
,41,75.3,80.2
,42,80.2,44.6
,55,44.6,29.5
,0,29.5,41.3
,0,41.3,31.9
,0,31.9,30.9
,0,30.9,30.5
,0,30.5,27.6
,0,27.6,30.3
,0,30.3,33.7
,0,33.7,32.2
,0,32.2,43.1
,0,43.1,30.7
,0,30.7,26.7
,0,26.7,27.3
,0,27.3,27.4
,75,27.4,23.5
,82,23.5,24.6
,82,24.6,20.2
,66,20.2,19.5
,61,19.5,25.3
,68,25.3,22.7
,59,22.7,15.1
,41,15.1,22.3
,110,22.3,22.7
,118,22.7,19.6
,103,19.6,33.8
,165,33.8,28.3
,206,28.3,24.6
,183,24.6,29.5
,206,29.5,22.5
,110,22.5,24.9
,97,24.9,20.5
,41,20.5,25.2
,63,25.2,23.5
,75,23.5,34.8
,103,34.8,36.9
,75,36.9,32.3
,61,32.3,30.8
,71,30.8,34.4
,63,34.4,40
,78,40,43
,59,43,46.9
,41,46.9,57.6
,53,57.6,61.1
,78,61.1,50.7
,63,50.7,49.7
,75,49.7,51.5
,78,51.5,53.7
,66,53.7,62
,41,62,61
,59,61,59.9
,41,59.9,56.3
,71,56.3,49.5
,91,49.5,44.3
,59,44.3,36.2
,42,36.2,33.6
,42,33.6,37.1
,42,37.1,41.7
,42,41.7,40
,42,40,43.1
,42,43.1,41.7
,41,41.7,38.7
,41,38.7,37.2
,41,37.2,38.9
,41,38.9,39.7
,41,39.7,42.1
,41,42.1,43.6
,41,43.6,44.2
,41,44.2,NaN
,41,NaN,NaN
,41,NaN,27.7
,41,27.7,31.8
,41,31.8,39.3
,41,39.3,47.3
,41,47.3,61.3
,41,61.3,46.6
,41,46.6,38.2
,41,38.2,36.5
,41,36.5,37.7
,41,37.7,38.8
,41,38.8,38.8
,41,38.8,38
,41,38,39.5
,41,39.5,53.1
,41,53.1,53.1
,41,53.1,53.7
,41,53.7,67
,41,67,82.4
,41,82.4,71
,41,71,81.9
,41,81.9,102.8
,41,102.8,98.9
,41,98.9,96.6
,41,96.6,91.5
,41,91.5,74.9
,41,74.9,81.2
,42,81.2,77.7
,55,77.7,70.6
,0,70.6,57.8
,0,57.8,47.8
,0,47.8,38.2
,0,38.2,30.7
,0,30.7,45.3
,0,45.3,60.3
,0,60.3,51.5
,0,51.5,45
,0,45,54.6
,0,54.6,42
,0,42,53.7
,0,53.7,42.8
,0,42.8,45.2
,75,45.2,44.6
,82,44.6,NaN
,82,NaN,NaN
,66,NaN,66.5
,61,66.5,62.7
,68,62.7,56.5
,59,56.5,64
,41,64,59.3
,110,59.3,63.2
,118,63.2,50.8
,103,50.8,57.4
,165,57.4,66.9
,206,66.9,52.1
,183,52.1,62.1
,206,62.1,63.5
,110,63.5,74
,97,74,56.8
,41,56.8,74.5
,63,74.5,73.4
,75,73.4,99.1
,103,99.1,130.1
,75,130.1,99.9
,61,99.9,111.5
,71,111.5,105.1
,63,105.1,110.6
,78,110.6,116
,59,116,146.2
,41,146.2,143.4
,53,143.4,133.2
,78,133.2,128.3
,63,128.3,134.8
,75,134.8,156.4
,78,156.4,169.4
,66,169.4,172.2
,41,172.2,172.9
,59,172.9,180.3
,41,180.3,195.2
,71,195.2,199.3
,91,199.3,184.4
,59,184.4,157.6
,42,157.6,123.2
,42,123.2,109.6
,42,109.6,104.3
,42,104.3,111.2
,42,111.2,108.7
,42,108.7,120.8
,42,120.8,128
,41,128,131.6
,42,131.6,133.8
,42,133.8,140.1
,42,140.1,141.4
,42,141.4,140.7
,41,140.7,136.4
,41,136.4,NaN
,42,NaN,NaN
,41,NaN,143.9
,42,143.9,161.3
,42,161.3,131
,42,131,117.5
,42,117.5,114.6
,41,114.6,113.3
,42,113.3,110.9
,41,110.9,112.5
,42,112.5,127.4
,41,127.4,131.8
,42,131.8,180.9
,42,180.9,206
,42,206,176.2
,42,176.2,149.2
,42,149.2,118.7
,41,118.7,106.8
,41,106.8,116.6
,42,116.6,120.5
,42,120.5,110
,42,110,114.7
,42,114.7,109.5
,41,109.5,118.7
,42,118.7,111.4
,42,111.4,101.2
,42,101.2,108.2
,59,108.2,109.7
,55,109.7,67.6
,55,67.6,79.4
,53,79.4,69.6
,53,69.6,70.3
,55,70.3,66.2
,51,66.2,54.5
,71,54.5,43.7
,66,43.7,52.8
,41,52.8,57.7
,55,57.7,64.9
,63,64.9,41.9
,56,41.9,36.3
,75,36.3,32.4
,63,32.4,32.3
,71,32.3,30.8
,53,30.8,29
,41,29,27.6
,66,27.6,27.7
,51,27.7,27.6
,91,27.6,23.9
,75,23.9,22.7
,59,22.7,22.7
,66,22.7,31.9
,63,31.9,25.9
,75,25.9,30.7
,71,30.7,31
,118,31,34.6
,82,34.6,30
,75,30,28.1
,42,28.1,35.8
,55,35.8,24.8
,71,24.8,32.4
,53,32.4,36.5
,59,36.5,31.7
,59,31.7,31.8
,86,31.8,38.6
,41,38.6,53.8
,56,53.8,44.4
,68,44.4,45.9
,59,45.9,45.9
,68,45.9,50.8
,59,50.8,61.7
,75,61.7,115.6
,61,115.6,96.6
,97,96.6,95.9
,71,95.9,91.8
,78,91.8,93.2
,66,93.2,86.9
,68,86.9,91.9
,78,91.9,82.4
,68,82.4,71.9
,59,71.9,86
,41,86,74.1
,41,74.1,68.2
,41,68.2,63.2
,41,63.2,68.5
,42,68.5,116.9
,42,116.9,126.5
,42,126.5,128.2
,42,128.2,125.5
,42,125.5,132.1
,42,132.1,135.6
,42,135.6,154.2
,42,154.2,174
,42,174,166.5
,42,166.5,147.5
,42,147.5,122.3
,42,122.3,86.3
,42,86.3,NaN
,42,NaN,NaN
,42,NaN,46.9
,42,46.9,47.6
,42,47.6,49.1
,42,49.1,48.5
,42,48.5,47.2
,42,47.2,45.8
,42,45.8,46.1
,42,46.1,48.5
,42,48.5,48.1
,42,48.1,47.8
,42,47.8,54.8
,42,54.8,47.3
,42,47.3,44.4
,42,44.4,41.6
,42,41.6,44.1
,42,44.1,65.6
,42,65.6,68.2
,42,68.2,65.3
,42,65.3,56.6
,42,56.6,60.4
,42,60.4,53.2
,42,53.2,59.2
,42,59.2,54.6
,42,54.6,50.3
,42,50.3,38.1
,42,38.1,32.4
,42,32.4,33.6
,55,33.6,31.1
,55,31.1,33.6
,71,33.6,33.5
,41,33.5,34.4
,55,34.4,28.6
,42,28.6,26.3
,59,26.3,28.5
,71,28.5,27.9
,41,27.9,21.5
,53,21.5,21.5
,63,21.5,23.4
,59,23.4,28.4
,41,28.4,27.4
,66,27.4,22.6
,66,22.6,23.6
,68,23.6,21.1
,110,21.1,21.7
,75,21.7,22.5
,61,22.5,27.3
,63,27.3,25.2
,41,25.2,27.2
,71,27.2,24.3
,86,24.3,36.1
,150,36.1,21.2
,75,21.2,22.8
,41,22.8,22.9
,53,22.9,18.7
,61,18.7,21.2
,59,21.2,23.6
,55,23.6,24
,63,24,24.1
,55,24.1,24.3
,59,24.3,23.4
,66,23.4,22.3
,68,22.3,21.8
,68,21.8,24.8
,68,24.8,30.1
,78,30.1,33.6
,41,33.6,44.1
,71,44.1,50
,56,50,52.9
,41,52.9,51.2
,0,51.2,49.4
,63,49.4,53.9
,63,53.9,56
,59,56,60.3
,71,60.3,56.5
,59,56.5,51.6
,75,51.6,52.8
,97,52.8,59.8
,110,59.8,57.3
,53,57.3,52.6
,55,52.6,45.6
,42,45.6,36.9
,42,36.9,33.6
,42,33.6,34.3
,41,34.3,37.2
,41,37.2,36.1
,41,36.1,34.3
,41,34.3,31.2
,110,31.2,27.8
,41,27.8,24.7
,41,24.7,21.6
,41,21.6,23
,41,23,22.1
,41,22.1,20
,41,20,17.6
,41,17.6,NaN
,41,NaN,NaN
,41,NaN,19.8
,41,19.8,19.7
,41,19.7,20.3
,41,20.3,21
,41,21,20.3
,41,20.3,20.5
,41,20.5,20.1
,41,20.1,19.9
,41,19.9,24.1
,41,24.1,22.8
,41,22.8,22.2
,41,22.2,23.7
,41,23.7,24.5
,41,24.5,25
,41,25,27.2
,41,27.2,26.9
,41,26.9,29.4
,41,29.4,40
,41,40,44.1
,41,44.1,49
,41,49,47.7
,41,47.7,40.9
,41,40.9,35.2
,41,35.2,28
,41,28,37
,41,37,36.9
,55,36.9,32.3
,56,32.3,34.5
,41,34.5,31.4
,55,31.4,26.3
,41,26.3,26.3
,56,26.3,29.1
,41,29.1,29.9
,55,29.9,26
,56,26,26.2
,56,26.2,21.6
,55,21.6,24.9
,82,24.9,23.1
,75,23.1,22.2
,56,22.2,23.6
,118,23.6,27.7
,78,27.7,20.9
,0,20.9,22.4
,103,22.4,21.1
,68,21.1,22.7
,137,22.7,20.5
,66,20.5,20.1
,78,20.1,18.1
,63,18.1,21.4
,110,21.4,17.8
,71,17.8,25.4
,97,25.4,20.7
,82,20.7,18.9
,75,18.9,21.2
,51,21.2,18.7
,97,18.7,22.9
,75,22.9,21.7
,66,21.7,18.5
,56,18.5,25.7
,59,25.7,31.1
,71,31.1,30.8
,55,30.8,25
,75,25,28.1
,63,28.1,35.5
,59,35.5,37
,59,37,48.9
,68,48.9,57.9
,56,57.9,60.1
,66,60.1,63.7
,59,63.7,65.4
,68,65.4,77.9
,183,77.9,84.8
,236,84.8,85.1
,183,85.1,84.6
,61,84.6,84.7
,53,84.7,80
,97,80,63.6
,59,63.6,55.6
,71,55.6,53.5
,41,53.5,53
,41,53,60.6
,41,60.6,67.8
,41,67.8,83.8
,42,83.8,91.5
,42,91.5,100.3
,41,100.3,108.2
,110,108.2,120.7
,42,120.7,135.6
,42,135.6,121.8
,42,121.8,90.9
,42,90.9,65.3
,42,65.3,58.2
,42,58.2,53.6
,42,53.6,50.5
,42,50.5,NaN
,42,NaN,NaN
,42,NaN,38.6
,42,38.6,40.3
,42,40.3,39.4
,42,39.4,38.6
,42,38.6,40.2
,42,40.2,41.3
,42,41.3,39
,42,39,36.3
,42,36.3,35.6
,42,35.6,35.3
,42,35.3,35.5
,42,35.5,36.9
,42,36.9,37.8
,42,37.8,38.4
,42,38.4,39.1
,42,39.1,39.7
,42,39.7,45.6
,42,45.6,51.2
,42,51.2,53.4
,42,53.4,53.1
,42,53.1,59.3
,42,59.3,53.2
,42,53.2,52.9
,41,52.9,56.4
,41,56.4,51.7
,41,51.7,44.3
,41,44.3,37.2
,41,37.2,36.7
,41,36.7,31.9
,41,31.9,30.1
,41,30.1,22.1
,41,22.1,20.1
,41,20.1,24.9
,41,24.9,22.1
,53,22.1,18.4
,42,18.4,27.6
,55,27.6,17.8
,42,17.8,26.6
,59,26.6,19.5
,42,19.5,21.6
,53,21.6,17.2
,66,17.2,16
,63,16,19.8
,68,19.8,17.5
,55,17.5,17.2
,59,17.2,15.1
,68,15.1,12.9
,103,12.9,14.6
,55,14.6,13.2
,55,13.2,13.7
,53,13.7,13.7
,56,13.7,13.9
,42,13.9,15
,75,15,18.7
,56,18.7,16.6
,41,16.6,21.6
,42,21.6,15.4
,63,15.4,20.2
,61,20.2,25
,63,25,22.3
,63,22.3,24.1
,71,24.1,20.9
,66,20.9,26.4
,56,26.4,30.4
,42,30.4,32.1
,66,32.1,39.1
,42,39.1,47.7
,41,47.7,49.4
,42,49.4,57.8
,61,57.8,100.9
,42,100.9,87.9
,71,87.9,80.8
,55,80.8,86.8
,63,86.8,81.5
,41,81.5,66.2
,56,66.2,59
,61,59,58.3
,41,58.3,58.9
,41,58.9,65.9
,41,65.9,58
,41,58,52.2
,41,52.2,58
,41,58,63.6
,41,63.6,67.7
,42,67.7,84.6
,42,84.6,87.2
,42,87.2,85.1
,42,85.1,82
,42,82,80
,42,80,75.2
,42,75.2,58.9
,42,58.9,42.8
,42,42.8,43.6
,42,43.6,47.9
,42,47.9,NaN
,42,NaN,NaN
,42,NaN,30.8
,42,30.8,33.1
,42,33.1,32.3
,42,32.3,30.5
,42,30.5,29.7
,42,29.7,30.5
,42,30.5,32.5
,42,32.5,33.4
,42,33.4,33.3
,42,33.3,34.5
,42,34.5,40.4
,42,40.4,39.6
,42,39.6,38.9
,0,38.9,37.5
,0,37.5,36.2
,0,36.2,39.4
,0,39.4,42
,0,42,45.6
,0,45.6,54.1
,0,54.1,62.3
,0,62.3,94.5
,0,94.5,93.6
,0,93.6,85.6
,0,85.6,71.6
,0,71.6,56.2
,0,56.2,58.1
,0,58.1,63.1
,0,63.1,45.8
,0,45.8,41.6
,0,41.6,37.3
,0,37.3,37.9
,0,37.9,36.4
,0,36.4,34.7
,0,34.7,27.6
,0,27.6,22.9
,0,22.9,25.7
,0,25.7,24.8
,0,24.8,31.9
,0,31.9,27
,63,27,25.2
,55,25.2,26.5
,42,26.5,23.9
,0,23.9,23.4
,91,23.4,28.1
,61,28.1,26
,59,26,28.8
,0,28.8,23.4
,0,23.4,15.5
,0,15.5,22.1
,0,22.1,27.8
,0,27.8,19.3
,0,19.3,17.6
,0,17.6,23.1
,0,23.1,21.8
,0,21.8,25
,0,25,18.4
,0,18.4,40.1
,0,40.1,39.4
,0,39.4,32.6
,0,32.6,28.1
,0,28.1,27.2
,55,27.2,27.7
,59,27.7,37.7
,66,37.7,45.3
,0,45.3,49.4
,82,49.4,62.2
,68,62.2,64.1
,86,64.1,71.3
,66,71.3,74.1
,82,74.1,74.1
,61,74.1,76.6
,78,76.6,79.7
,71,79.7,97
,75,97,101.9
,53,101.9,121.4
,42,121.4,128.4
,91,128.4,150.7
,127,150.7,168.3
,41,168.3,167.4
,41,167.4,173.5
,53,173.5,175.2
,41,175.2,175.2
,41,175.2,178.4
,41,178.4,192.5
,41,192.5,191.9
,41,191.9,153.9
,41,153.9,112.7
,41,112.7,96.8
,41,96.8,84.4
,41,84.4,77.5
,41,77.5,73
,41,73,66.3
,41,66.3,56.7
,41,56.7,52.4
,41,52.4,NaN
,41,NaN,NaN
,41,NaN,48
,41,48,49.3
,41,49.3,46.2
,41,46.2,45.8
,41,45.8,47.9
,41,47.9,59.2
,41,59.2,59.1
,41,59.1,55.7
,41,55.7,52.4
,41,52.4,51
,41,51,51.1
,41,51.1,51.2
,41,51.2,49.1
,41,49.1,47.2
,41,47.2,44.8
,41,44.8,43.5
,41,43.5,46
,41,46,57.6
,41,57.6,61.3
,41,61.3,76.2
,41,76.2,76.1
,41,76.1,62.8
,41,62.8,63.4
,41,63.4,61
,41,61,53.1
,41,53.1,55.4
,42,55.4,44.7
,55,44.7,40.8
,0,40.8,40.1
,0,40.1,32.2
,0,32.2,36.5
,0,36.5,34.2
,0,34.2,22.7
,0,22.7,22.4
,0,22.4,25.9
,0,25.9,22.1
,0,22.1,19.4
,0,19.4,22.7
,0,22.7,23
,0,23,23.1
,0,23.1,25.9
,75,25.9,25.7
,82,25.7,29.1
,82,29.1,24.5
,66,24.5,26.9
,61,26.9,21.7
,68,21.7,23
,59,23,20.1
,41,20.1,26.6
,110,26.6,24
,118,24,23.8
,103,23.8,34.3
,165,34.3,22.7
,206,22.7,24.4
,183,24.4,22.2
,206,22.2,24.1
,110,24.1,25.6
,97,25.6,26.7
,41,26.7,25.4
,63,25.4,35
,75,35,44.4
,103,44.4,53.8
,75,53.8,44.9
,61,44.9,49.9
,71,49.9,51.5
,63,51.5,55.9
,78,55.9,101.8
,59,101.8,104.7
,41,104.7,130.4
,53,130.4,190.2
,78,190.2,215.6
,63,215.6,246.7
,75,246.7,225.8
,78,225.8,206.3
,66,206.3,176.5
,41,176.5,207.8
,59,207.8,198.6
,41,198.6,193.8
,71,193.8,193.7
,91,193.7,199.4
,59,199.4,185.6
,42,185.6,172.2
,42,172.2,185.5
,42,185.5,150.3
,42,150.3,148.1
,42,148.1,158.5
,42,158.5,158.3
,41,158.3,137.4
,41,137.4,143.2
,41,143.2,152.3
,41,152.3,147.5
,41,147.5,139.5
,41,139.5,146.1
,41,146.1,141.3
,41,141.3,NaN
,41,NaN,NaN
,41,NaN,170.3
,41,170.3,145.3
,41,145.3,133.2
,41,133.2,91.2
,41,91.2,72.7
,41,72.7,66.8
,41,66.8,67
,41,67,59.7
,41,59.7,57.9
,41,57.9,59.4
,41,59.4,61.7
,41,61.7,63.3
,41,63.3,60
,41,60,54
,41,54,51.6
,41,51.6,61.9
,41,61.9,66.3
,41,66.3,59.2
,41,59.2,58
,41,58,57.7
,41,57.7,57.7
,41,57.7,58.4
,41,58.4,61.3
,41,61.3,59.8
,41,59.8,55.5
,41,55.5,44.6
,42,44.6,41.9
,55,41.9,34.8
,0,34.8,30.1
,0,30.1,24.3
,0,24.3,19.8
,0,19.8,21.8
,0,21.8,23.4
,0,23.4,20.2
,0,20.2,20.2
,0,20.2,24.4
,0,24.4,24.9
,0,24.9,22.8
,0,22.8,23.6
,0,23.6,24.9
,0,24.9,27.8
,75,27.8,21.8
,82,21.8,17.3
,82,17.3,16
,66,16,12.9
,61,12.9,24
,68,24,13.4
,59,13.4,13.7
,41,13.7,16.2
,110,16.2,14
,118,14,15.6
,103,15.6,17.5
,165,17.5,12.2
,206,12.2,12.2
,183,12.2,20.5
,206,20.5,23.8
,110,23.8,29.1
,97,29.1,28.5
,41,28.5,38.4
,63,38.4,36.1
,75,36.1,36.6
,103,36.6,37.6
,75,37.6,43.7
,61,43.7,54.2
,71,54.2,53.2
,63,53.2,65.2
,78,65.2,66.5
,59,66.5,75.6
,41,75.6,77.3
,53,77.3,78.9
,78,78.9,80.3
,63,80.3,85.9
,75,85.9,92.1
,78,92.1,97.9
,66,97.9,95.7
,41,95.7,92.9
,59,92.9,94.4
,41,94.4,94.1
,71,94.1,92.8
,91,92.8,91.9
,59,91.9,92.7
,42,92.7,99.8
,42,99.8,107.7
,42,107.7,119.7
,42,119.7,153.7
,42,153.7,160.4
,42,160.4,158.6
,42,158.6,158
,41,158,120.5
,42,120.5,88.3
,42,88.3,63.5
,42,63.5,56.5
,42,56.5,49
,41,49,45.8
,41,45.8,NaN
,42,NaN,NaN
,41,NaN,42.9
,42,42.9,43.4
,42,43.4,37.3
,42,37.3,34
,42,34,50.4
,41,50.4,59.2
,42,59.2,41.5
,41,41.5,39.1
,42,39.1,38.6
,41,38.6,36.8
,42,36.8,37.6
,42,37.6,35.9
,42,35.9,28.2
,42,28.2,27.2
,42,27.2,27.3
,41,27.3,35.3
,41,35.3,41.8
,42,41.8,42.2
,42,42.2,43.9
,42,43.9,43.3
,42,43.3,40.7
,41,40.7,36.8
,42,36.8,35.8
,42,35.8,30.9
,42,30.9,25.2
,59,25.2,24.9
,55,24.9,24.3
,55,24.3,24.5
,53,24.5,25.3
,53,25.3,26
,55,26,25
,51,25,27.4
,71,27.4,24.3
,66,24.3,21.9
,41,21.9,20.4
,55,20.4,18.5
,63,18.5,18.5
,56,18.5,16
,75,16,16.1
,63,16.1,15.1
,71,15.1,13.5
,53,13.5,14.4
,41,14.4,14.8
,66,14.8,14.9
,51,14.9,18.1
,91,18.1,14.7
,75,14.7,12.6
,59,12.6,10
,66,10,9.9
,63,9.9,10.6
,75,10.6,13.4
,71,13.4,10.7
,118,10.7,10.6
,82,10.6,12.4
,75,12.4,12
,42,12,12.7
,55,12.7,12.4
,71,12.4,14.5
,53,14.5,15.3
,59,15.3,15.5
,59,15.5,15.1
,86,15.1,19.4
,41,19.4,16
,56,16,18.5
,68,18.5,23
,59,23,21.4
,68,21.4,24.9
,59,24.9,31.3
,75,31.3,30.9
,61,30.9,40.6
,97,40.6,42.9
,71,42.9,43.4
,78,43.4,41.9
,66,41.9,32.5
,68,32.5,34
,78,34,35.3
,68,35.3,36.5
,59,36.5,34.2
,41,34.2,35.6
,41,35.6,37.7
,41,37.7,39.9
,41,39.9,37.7
,42,37.7,32.1
,42,32.1,38.1
,42,38.1,34.8
,42,34.8,30.5
,42,30.5,30
,42,30,29.9
,42,29.9,28.6
,42,28.6,18.3
,42,18.3,18.5
,42,18.5,18.5
,42,18.5,16.1
,42,16.1,17.3
,42,17.3,NaN
,42,NaN,NaN
,42,NaN,12.8
,42,12.8,16.1
,42,16.1,20.2
,42,20.2,23.9
,42,23.9,26.3
,42,26.3,24
,42,24,21.7
,42,21.7,21.9
,42,21.9,23
,42,23,24.8
,42,24.8,25.7
,42,25.7,21
,42,21,20
,42,20,20.5
,42,20.5,21.5
,42,21.5,22.1
,42,22.1,29.1
,42,29.1,38.7
,42,38.7,34.6
,42,34.6,33.3
,42,33.3,33.3
,42,33.3,30.3
,42,30.3,36.9
,42,36.9,30.4
,42,30.4,29.5
,42,29.5,28.4
,42,28.4,30.5
,55,30.5,31.2
,55,31.2,24.2
,71,24.2,25.9
,41,25.9,23.6
,55,23.6,21
,42,21,22.1
,59,22.1,25
,71,25,21.6
,41,21.6,20.9
,53,20.9,21
,63,21,22
,59,22,25
,41,25,18.9
,66,18.9,17.1
,66,17.1,17
,68,17,17.5
,110,17.5,19.6
,75,19.6,16.9
,61,16.9,25.6
,63,25.6,16.3
,41,16.3,18.1
,71,18.1,19.6
,86,19.6,16.5
,150,16.5,15.6
,75,15.6,17.6
,41,17.6,14.4
,53,14.4,19.6
,61,19.6,15
,59,15,18.2
,55,18.2,19.2
,63,19.2,16.9
,55,16.9,16.4
,59,16.4,13.9
,66,13.9,16.3
,68,16.3,31.3
,68,31.3,22.6
,68,22.6,21.9
,78,21.9,29
,41,29,26.9
,71,26.9,37.6
,56,37.6,37.8
,41,37.8,38.1
,0,38.1,39.9
,63,39.9,42.5
,63,42.5,48.3
,59,48.3,49.8
,71,49.8,50.1
,59,50.1,49.1
,75,49.1,49.8
,97,49.8,49.9
,110,49.9,48.5
,53,48.5,38
,55,38,34.3
,42,34.3,32.9
,42,32.9,34.6
,42,34.6,35.1
,41,35.1,33.2
,41,33.2,28.9
,41,28.9,25.9
,41,25.9,24.9
,110,24.9,21.5
,41,21.5,17.3
,41,17.3,17.4
,41,17.4,20.3
,41,20.3,22.6
,41,22.6,21.6
,41,21.6,20.8
,41,20.8,NaN
,41,NaN,NaN
,41,NaN,22.4
,41,22.4,22.7
,41,22.7,17.8
,41,17.8,18.7
,41,18.7,18.4
,41,18.4,19.2
,41,19.2,18.8
,41,18.8,18.1
,41,18.1,17.7
,41,17.7,15.3
,41,15.3,15.5
,41,15.5,18
,41,18,17.9
,41,17.9,18.5
,41,18.5,19.7
,41,19.7,19.7
,41,19.7,23.8
,41,23.8,27.7
,41,27.7,25.8
,41,25.8,26.2
,41,26.2,32
,41,32,28.7
,41,28.7,29.9
,41,29.9,27
,41,27,29.8
,41,29.8,28.4
